gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,is_new_customer,monthly_to_total_ratio,avg_monthly_charge,charge_consistency,high_monthly_charge,service_count,has_premium_support,has_streaming,contract_value,auto_payment,has_family,is_senior_alone
Female,0,Yes,No,64,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,68.3,4378.8,0,49-72,0,0.01559431937531394,67.36615384615385,1.0138622453640265,0,6,1,1,2,0,1,0
Male,1,No,No,9,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.55,494.05,1,0-12,0,0.11019088980911018,49.405,1.1041392571602064,0,4,1,0,0,0,0,1
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),90.45,6565.85,0,49-72,0,0.013773727129445624,89.94315068493151,1.0056352185931754,1,6,1,0,2,1,1,0
Male,0,No,Yes,63,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),40.6,2588.95,0,49-72,0,0.0156759783007394,40.45234375,1.0036501284304449,0,4,1,0,1,1,1,0
Male,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,740.3,1,0-12,0,0.12774854984486714,82.25555555555555,1.1512900175604486,1,5,0,1,0,0,0,0
Male,0,Yes,Yes,65,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.8,4820.15,1,49-72,0,0.01551497049459154,73.03257575757576,1.0242004916859433,1,6,1,1,2,1,1,0
Male,0,Yes,Yes,59,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,34.8,1980.3,0,49-72,0,0.017564225508504516,33.005,1.0543856991364944,0,3,1,0,1,0,1,0
Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.75,4116.9,0,49-72,0,0.019609509701546908,79.17115384615384,1.0199421895115257,1,4,1,0,0,0,1,0
Female,0,No,No,6,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,63.4,348.8,0,0-12,1,0.1812464265294454,49.82857142857143,1.2723623853211008,0,7,1,1,2,0,0,0
Female,0,No,No,57,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,69.75,3894.4,0,49-72,0,0.017905734969451147,67.1448275862069,1.038799301561216,0,6,1,1,2,0,0,0
Female,1,Yes,No,46,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,100.25,4753.85,0,25-48,0,0.02108373555422358,101.14574468085107,0.991144020110016,1,6,1,1,1,0,1,0
Male,0,No,No,14,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,55.0,771.95,0,13-24,0,0.07115596092890872,51.46333333333334,1.0687220674914177,0,5,1,1,0,0,0,0
Male,1,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6,279.55,1,0-12,1,0.33719479593655316,69.8875,1.3536040064389196,1,5,0,1,0,0,1,0
Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.0,61.7,0,0-12,1,0.31897926634768736,15.425,1.2965964343598055,0,1,0,0,0,0,0,0
Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),63.9,2635.0,0,25-48,0,0.024241274658573595,64.26829268292683,0.99426944971537,0,5,0,1,1,1,1,0
Male,0,No,No,33,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),79.0,2576.8,0,25-48,0,0.030646287532004032,75.78823529411765,1.042378143433716,1,4,0,0,0,1,0,0
Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.15,784.45,0,0-12,0,0.10331657011904004,78.44500000000001,1.0344827586206897,1,4,1,0,0,0,0,0
Male,0,No,No,24,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.0,2122.45,1,13-24,0,0.0452094468906732,84.898,1.130768687130439,1,5,1,1,0,0,0,0
Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,331.6,0,13-24,0,0.058929645219482865,20.725,0.9457177322074789,0,1,0,0,2,0,0,0
Male,0,Yes,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.75,25.75,0,0-12,1,0.9626168224299065,25.75,1.0,0,2,0,0,2,0,1,0
Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),73.6,232.5,0,0-12,1,0.315203426124197,58.125,1.2662365591397848,1,3,0,0,0,1,0,0
Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.55,187.45,1,0-12,1,0.4539665693817989,62.48333333333333,1.3691651106961857,1,4,0,1,0,0,0,1
Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,417.7,0,13-24,0,0.04776689754000478,18.986363636363635,1.0533875987550876,0,1,0,0,0,0,0,0
Male,0,No,No,6,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,59.45,357.6,0,0-12,1,0.1657836029001673,51.08571428571429,1.1637304250559284,0,4,0,1,0,0,0,0
Female,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),91.75,865.8,1,0-12,0,0.10584910013844025,86.58,1.0597135597135596,1,6,1,0,0,1,1,0
Male,0,No,No,3,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.5,147.75,0,0-12,1,0.33949579831932775,36.9375,1.3671742808798646,0,3,1,0,0,0,0,0
Male,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,1245.6,0,49-72,0,0.01568265682656827,19.4625,1.004495825305074,0,1,0,0,2,0,1,0
Female,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,943.1,0,49-72,0,0.021025315114924267,18.492156862745098,1.0734280564097127,0,1,0,0,1,1,1,0
Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),111.05,7107.0,0,49-72,0,0.015623241418120427,107.68181818181819,1.0312790206838327,1,8,1,1,0,1,0,0
Male,1,No,No,44,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,73.85,3122.4,0,25-48,0,0.023644105782160463,69.38666666666667,1.0643255188316678,1,3,0,0,0,0,0,1
Male,0,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,47.15,223.15,1,0-12,1,0.21035021191166628,37.19166666666667,1.267757114048846,0,3,0,0,0,0,0,0
Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,164.85,1,0-12,0,0.12089237262586676,20.60625,0.9730057628146801,0,1,0,0,0,0,0,0
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.3,46.3,1,0-12,1,0.9788583509513742,23.15,2.0,0,2,0,0,0,0,0,0
Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.0,1993.8,1,13-24,0,0.045117304992981756,86.68695652173913,1.0382184772795666,1,5,1,1,0,0,0,0
Male,0,No,No,12,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.95,605.75,0,0-12,0,0.08397198187062217,46.59615384615385,1.0934378869170451,0,5,1,1,0,1,0,0
Male,1,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.0,1802.55,0,49-72,0,0.013861550830306895,24.692465753424656,1.0124545782363874,0,2,0,0,2,1,1,0
Male,0,No,Yes,31,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25.0,789.2,0,25-48,0,0.03163756011136421,24.6625,1.013684744044602,0,1,0,0,0,1,1,0
Male,0,No,No,22,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),55.15,1193.05,1,13-24,0,0.04618734558854319,51.87173913043478,1.0631993629772432,0,4,1,0,1,1,0,0
Female,0,Yes,No,26,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),47.85,1190.5,0,25-48,0,0.040159462861938736,44.092592592592595,1.0852162956740865,0,5,1,1,1,1,1,0
Male,1,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.85,5574.75,1,49-72,0,0.016831816347576557,92.9125,1.0100901385712364,1,5,0,1,0,1,1,0
Male,1,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.55,3365.4,0,25-48,0,0.028086383079847906,93.48333333333333,1.011410233553218,1,6,1,1,0,0,1,0
Male,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,100.2,2688.45,0,25-48,0,0.03725668817044377,92.7051724137931,1.0808458405400883,1,6,0,1,1,0,0,0
Female,0,No,No,21,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,104.55,2239.4,0,13-24,0,0.046665773968934114,101.7909090909091,1.027105474680718,1,7,1,1,1,0,0,0
Male,0,No,Yes,13,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),66.4,831.75,0,13-24,0,0.07973581507054939,59.410714285714285,1.117643522693117,0,4,0,1,0,1,1,0
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),98.65,7129.45,0,49-72,0,0.013835031449628004,97.66369863013698,1.010098955739924,1,7,1,1,2,1,1,0
Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),111.6,6876.05,1,49-72,0,0.01622788841145549,110.90403225806452,1.0062754052108405,1,8,1,1,2,1,0,0
Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.1,79.1,1,0-12,1,0.9875156054931336,39.55,2.0,1,3,0,1,0,0,0,1
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.35,71.35,1,0-12,1,0.9861782999308915,35.675,2.0,1,2,0,0,0,0,0,0
Female,0,No,No,13,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),67.8,842.25,0,13-24,0,0.08040320189742069,60.160714285714285,1.1269813000890472,0,6,1,1,0,1,0,0
Male,1,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.1,7839.85,0,49-72,0,0.014807068111237939,115.29191176470589,1.007009062673393,1,9,1,1,2,1,0,1
Male,0,Yes,No,48,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),70.55,3420.5,0,25-48,0,0.020619611281601637,69.8061224489796,1.0106563367928665,1,6,0,1,1,1,1,0
Female,1,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,4133.95,0,25-48,0,0.02524818921631459,98.42738095238094,1.0606804629954403,1,7,0,1,0,0,0,1
Female,0,No,No,57,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),74.3,4166.35,0,49-72,0,0.017829076031530826,71.83362068965518,1.0343346094303165,1,7,1,1,2,1,0,0
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.95,44.95,0,0-12,1,0.9782372143634385,22.475,2.0,0,2,0,0,0,0,0,0
Male,0,No,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.0,354.05,1,0-12,0,0.1436417405999155,44.25625,1.1523796074000847,0,3,1,0,0,0,0,0
Male,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,436.9,0,13-24,0,0.044873258734870976,18.204166666666666,1.0794232089723048,0,1,0,0,1,0,1,0
Female,0,Yes,No,44,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,61.5,2722.2,0,25-48,0,0.022583725029377204,60.49333333333333,1.0166409521710382,0,5,1,0,1,0,1,0
Male,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,110.15,6448.05,1,49-72,0,0.017080035043921197,107.4675,1.0249610347314304,1,8,1,1,1,0,1,0
Male,0,No,No,17,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.5,934.15,0,13-24,0,0.059348767577394004,51.89722222222222,1.0694213991329016,0,4,1,0,0,1,0,0
Male,0,No,No,26,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),59.45,1507.0,0,25-48,0,0.03942307692307692,55.81481481481482,1.065129396151294,0,4,1,1,1,1,0,0
Male,0,Yes,No,44,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,70.95,3250.45,0,25-48,0,0.0218210336926602,72.23222222222222,0.9822486117306836,1,6,1,1,1,0,1,0
Female,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),106.05,3834.4,0,25-48,0,0.02765031026750795,103.63243243243244,1.0233282912580846,1,8,1,1,2,1,1,0
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.9,44.9,1,0-12,1,0.9782135076252724,22.45,2.0,0,2,0,0,0,1,0,0
Female,0,Yes,Yes,5,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,34.25,163.55,0,0-12,1,0.20814342145244605,27.258333333333336,1.2564964842555792,0,3,1,0,0,0,1,0
Male,0,No,Yes,57,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,89.55,5012.35,0,49-72,0,0.017862307638604923,86.4198275862069,1.0362205352778635,1,9,1,1,2,0,1,0
Male,0,No,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),67.2,4671.7,0,49-72,0,0.014381406895370985,63.9958904109589,1.050067427274868,0,7,1,1,2,1,1,0
Male,0,Yes,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.9,521.9,0,0-12,0,0.08777969018932874,43.49166666666667,1.0553745928338762,0,2,0,0,0,1,1,0
Female,0,Yes,Yes,3,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.7,168.6,0,0-12,1,0.34610849056603776,42.15,1.3926453143534996,0,4,0,1,0,1,1,0
Female,1,No,No,22,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.7,1820.9,0,13-24,0,0.0448432954607827,79.16956521739131,1.031962216486353,1,4,1,0,0,0,0,1
Female,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.6,1286.0,0,49-72,0,0.016006216006216007,21.433333333333334,0.9611197511664075,0,1,0,0,2,0,1,0
Male,0,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),103.9,6449.15,0,49-72,0,0.016108152523584725,104.01854838709677,0.9988603149252228,1,7,1,1,1,1,1,0
Male,1,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),82.95,4903.15,0,49-72,0,0.01691424609769277,81.71916666666667,1.0150617460204154,1,5,1,0,1,1,1,0
Female,0,Yes,Yes,62,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.15,6283.3,1,49-72,0,0.015936540267014625,99.73492063492064,1.0041618257921792,1,6,0,1,0,0,1,0
Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,109.8,0,0-12,1,0.18276173285198558,18.3,1.1065573770491803,0,1,0,0,0,0,0,0
Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.15,50.15,0,0-12,1,0.9804496578690127,25.075,2.0,0,3,0,0,0,0,0,0
Male,1,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.3,828.05,0,0-12,0,0.08841445027441047,63.69615384615384,1.150775919328543,1,3,0,0,0,1,0,1
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.65,20.65,0,0-12,1,0.953810623556582,10.325,2.0,0,1,0,0,0,0,0,0
Male,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),70.75,2921.75,0,25-48,0,0.024206654691643143,71.26219512195122,0.9928125267391118,1,6,1,1,1,1,1,0
Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.15,3875.4,0,25-48,0,0.02377205654731194,90.12558139534885,1.0224621974505856,1,5,0,1,0,0,1,0
Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.7,1396.9,0,49-72,0,0.014092567422562414,19.955714285714286,0.9871859116615362,0,1,0,0,2,1,1,0
Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.15,60.15,1,0-12,1,0.9836467702371219,30.075,2.0,0,4,0,1,0,0,0,0
Male,0,No,No,58,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),99.15,5720.95,0,49-72,0,0.01732800880818602,96.96525423728814,1.0225312229612216,1,6,1,1,1,1,0,0
Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,116.25,8564.75,0,49-72,0,0.013571491112862271,118.95486111111111,0.9772614495461046,1,9,1,1,2,0,1,0
Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.6,5460.2,0,49-72,0,0.014758661100124514,76.90422535211268,1.0480568477345151,1,7,1,1,2,1,1,0
Male,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.8,1229.1,0,49-72,0,0.020160962523372086,23.19056603773585,1.0694003742575868,0,2,0,0,2,0,1,0
Male,0,Yes,Yes,18,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),25.55,467.85,0,13-24,0,0.054495041057907645,24.623684210526317,1.037618894944961,0,1,0,0,0,1,1,0
Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),82.3,5980.55,0,49-72,0,0.013758975516379533,81.92534246575343,1.0045731579871415,1,8,1,1,2,1,1,0
Female,0,Yes,No,57,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.35,4124.65,0,49-72,0,0.017051858495025028,71.11465517241379,0.9892475725213048,0,6,1,1,2,1,1,0
Female,0,No,No,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,56.7,1652.95,0,25-48,0,0.03428156836663744,59.033928571428575,0.9604646238543211,0,4,1,0,0,0,0,0
Female,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.85,302.75,1,0-12,1,0.2661728395061728,60.55,1.3352601156069364,1,3,0,1,0,0,1,0
Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.9,1859.2,0,49-72,0,0.013385657456187505,25.46849315068493,0.9776785714285714,0,2,0,0,2,0,1,0
Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.05,152.95,0,0-12,0,0.1627151672620981,19.11875,1.3102321019941159,0,2,0,0,0,1,0,0
Male,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,70.7,3770.0,0,49-72,0,0.018748342614691063,68.54545454545455,1.0314323607427056,1,6,1,1,1,0,1,0
Female,1,Yes,No,44,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.15,3670.5,0,25-48,0,0.023192155794634347,81.56666666666666,1.0439313445034737,1,5,1,0,0,0,1,0
Female,1,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.3,2867.75,1,25-48,0,0.03635729847494553,102.41964285714286,1.018359340946735,1,7,1,1,0,1,1,0
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,0,0-12,1,0.9513381995133819,9.775,2.0,0,1,0,0,0,0,0,0
Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,1,0-12,1,0.2587591240875913,54.6,1.2985347985347986,1,2,0,0,0,1,0,0
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.45,44.45,1,0-12,1,0.977997799779978,22.225,2.0,0,2,0,0,0,0,0,0
Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,438.0,1,0-12,1,0.17198177676537585,62.57142857142857,1.20662100456621,1,3,0,0,0,0,1,0
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,0,49-72,0,0.014259212354789467,100.04178082191781,1.0410650344718988,1,7,1,1,1,0,1,0
Female,0,No,No,54,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.1,5440.9,1,49-72,0,0.01839431081056249,98.92545454545454,1.0118730357110037,1,6,1,1,0,0,0,0
Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),95.0,2852.4,0,25-48,0,0.033293614635172074,92.01290322580645,1.0324638900574954,1,7,1,0,0,1,0,0
Female,1,No,No,16,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,59.4,1023.9,1,13-24,0,0.05795687384135037,60.22941176470588,0.9862291239378845,0,4,1,1,0,0,0,1
Male,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.25,6812.95,0,49-72,0,0.015299495887113936,103.22651515151514,1.0099149413983664,1,7,1,1,0,0,1,0
Female,0,No,No,49,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.5,3906.7,0,49-72,0,0.021623973181155155,78.134,1.0814754140323035,1,4,0,1,0,0,0,0
Female,0,No,No,5,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.2,308.25,1,0-12,1,0.17526273241713825,51.375,1.0549878345498784,0,4,1,0,0,0,0,0
Male,0,No,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),75.2,3678.3,1,49-72,0,0.020438670399260728,73.566,1.0222113476334176,1,3,0,0,0,1,1,0
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.15,44.15,0,0-12,1,0.9778516057585825,22.075,2.0,0,2,0,0,0,1,0,0
